"Date","TemperatureCMax","TemperatureCMin","TemperatureCAvg","TdAvgC","HrAvg","WindkmhDir","WindkmhInt","WindkmhGust","PresslevHp","Precmm","TotClOct","lowClOct","VisKm","station_ID"
"02/27/2023","6.5","-4.4","1.6","-4.2","67.6","NNE","13.2","50.4","1027.6","0.0","2.1","4.5","44.0","06260"
"02/26/2023","7.2","-2.1","2.7","-2.8","69.2","N","13.1","46.8","1016.2","1.7","2.4","3.5","36.1","06260"
"02/25/2023","8.2","3.3","5.2","2.0","80.2","WNW","12.8","39.6","1007.4","3.5","6.8","6.3","25.8","06260"
"02/24/2023","9.2","-1.6","5.0","3.0","87.9","NW","8.9","32.4","1015.5","0.0","6.5","6.6","16.4","06260"
"02/23/2023","9.5","4.4","7.4","6.1","91.1","SSW","8.3","28.8","1011.9","2.0","---","7.8","5.2","06260"
"02/22/2023","8.8","4.3","7.2","6.0","92.8","SSW","9.6","21.6","1016.8","0.0","---","7.9","4.7","06260"
"02/21/2023","9.2","7.8","8.4","6.7","89.3","WSW","18.2","43.2","1020.7","0.0","8.0","8.0","11.9","06260"
"02/20/2023","9.5","5.1","7.2","5.5","89.2","WSW","12.9","39.6","1024.1","0.6","7.9","7.4","24.8","06260"
"02/19/2023","12.3","9.3","10.3","8.3","87.6","WSW","18.3","57.6","1018.0","4.7","8.0","7.0","16.9","06260"
"02/18/2023","11.9","8.6","10.4","8.8","89.5","WSW","21.0","57.6","1019.5","1.1","7.9","7.8","13.8","06260"
"02/17/2023","11.0","6.2","9.0","7.5","89.7","SW","17.4","50.4","1019.9","2.5","8.0","7.6","7.1","06260"
"02/16/2023","11.2","0.7","6.6","2.9","77.0","S","10.1","21.6","1023.9","0.0","6.5","7.4","9.0","06260"
"02/15/2023","12.2","-0.9","4.0","2.1","88.5","SSE","5.9","18.0","1030.6","0.0","1.8","5.2","6.4","06260"
"02/14/2023","11.5","-0.8","5.2","2.9","87.6","SE","6.9","18.0","1035.3","0.0","0.6","3.5","8.3","06260"
"02/13/2023","8.4","6.4","7.2","3.9","79.8","ESE","5.7","14.4","1038.3","0.0","8.0","8.0","18.0","06260"
"02/12/2023","10.4","6.0","7.8","5.5","85.2","WSW","7.5","25.2","1036.4","0.0","8.0","7.9","22.7","06260"
"02/11/2023","8.0","-1.8","5.3","2.9","83.2","SW","14.0","36.0","1034.7","0.0","7.4","7.3","14.3","06260"
"02/10/2023","5.3","-3.0","1.5","-1.2","83.4","SW","8.4","21.6","1033.5","0.0","7.8","7.7","14.6","06260"
"02/09/2023","6.7","-5.2","0.8","-5.5","62.9","SSE","8.7","18.0","1034.0","0.0","6.1","7.0","40.5","06260"
"02/08/2023","5.9","-5.4","-0.8","-3.5","84.1","ESE","5.3","14.4","1039.6","0.0","0.4","5.0","18.9","06260"
"02/07/2023","8.6","-3.6","2.1","0.2","88.2","NE","5.3","21.6","1040.8","0.0","3.1","6.0","13.4","06260"
"02/06/2023","8.3","-0.6","5.2","2.3","83.5","NNW","15.0","57.6","1041.6","0.0","7.2","7.1","11.2","06260"
"02/05/2023","9.9","5.6","7.6","5.7","88.0","W","5.9","43.2","1036.7","1.3","8.0","7.5","12.2","06260"
"02/04/2023","10.7","4.1","8.5","5.7","83.5","WNW","13.8","54.0","1029.5","0.1","7.8","7.4","21.6","06260"
"02/03/2023","9.7","7.9","8.7","6.2","84.5","WSW","17.7","43.2","1023.8","2.1","8.0","7.6","27.1","06260"
"02/02/2023","8.8","6.5","8.0","4.2","77.0","W","21.3","68.4","1019.3","1.8","8.0","6.9","20.8","06260"
"02/01/2023","9.7","4.8","6.9","3.0","76.3","WSW","18.5","46.8","1019.7","0.0","5.6","5.6","20.8","06260"
"01/31/2023","8.6","3.2","6.1","2.3","77.6","W","16.2","54.0","1021.3","0.6","4.9","5.8","17.6","06260"
"01/30/2023","8.0","3.2","5.2","2.5","82.3","SW","18.8","46.8","1020.9","1.6","7.9","7.6","15.3","06260"
"01/29/2023","6.2","1.7","3.5","-0.7","74.1","SW","6.6","21.6","1030.2","0.0","6.5","7.1","32.7","06260"
"02/01/2023","9.7","4.8","6.9","3.0","76.3","WSW","18.5","46.8","1019.7","0.0","5.6","5.6","20.8","06260"
"01/31/2023","8.6","3.2","6.1","2.3","77.6","W","16.2","54.0","1021.3","0.6","4.9","5.8","17.6","06260"
"01/30/2023","8.0","3.2","5.2","2.5","82.3","SW","18.8","46.8","1020.9","1.6","7.9","7.6","15.3","06260"
"01/29/2023","6.2","1.7","3.5","-0.7","74.1","SW","6.6","21.6","1030.2","0.0","6.5","7.1","32.7","06260"
"01/28/2023","5.0","1.7","3.5","-0.6","75.5","NE","11.1","32.4","1029.2","0.0","7.4","7.7","45.0","06260"
"01/27/2023","8.1","0.3","5.1","2.4","82.3","N","13.7","36.0","1025.5","0.2","7.2","7.1","27.7","06260"
"01/26/2023","0.3","-1.1","-0.7","-1.8","91.9","SSW","8.3","21.6","1028.8","0.3","8.0","8.0","3.0","06260"
"01/25/2023","2.1","-0.7","1.1","-1.3","84.5","E","8.0","25.2","1038.5","0.0","8.0","8.0","12.5","06260"
"01/24/2023","4.1","1.4","2.9","0.3","83.2","ENE","9.8","25.2","1038.2","0.0","7.7","7.7","21.8","06260"
"01/23/2023","1.4","-0.5","1.0","-0.6","88.8","NNE","9.2","25.2","1034.8","0.0","8.0","7.7","21.0","06260"
"01/22/2023","0.1","-3.5","-1.3","-1.9","95.2","N","7.5","18.0","1033.7","0.0","7.3","8.0","4.7","06260"
"01/21/2023","1.5","-3.9","-0.1","-1.2","92.9","E","10.1","21.6","1020.4","8.0","3.8","7.5","4.5","06260"
"01/20/2023","6.2","-0.1","2.4","-0.9","80.9","WSW","10.7","36.0","1007.4","0.5","5.2","5.0","26.0","06260"
"01/19/2023","5.1","-0.8","2.7","0.4","83.8","SW","17.0","39.6","997.3","10.9","6.1","6.4","32.1","06260"
"01/18/2023","4.8","-3.5","0.6","-2.5","80.5","SW","8.4","21.6","989.1","0.1","3.1","4.4","42.5","06260"
"01/17/2023","5.4","0.5","3.5","2.0","90.2","SSW","14.1","54.0","981.1","12.1","7.2","6.0","30.2","06260"
"01/16/2023","7.6","2.8","5.5","2.3","80.9","SSW","20.7","64.8","995.8","2.0","6.6","6.0","38.4","06260"
"01/15/2023","11.4","6.5","8.4","5.8","83.6","SW","23.1","57.6","998.1","15.6","8.0","7.4","25.1","06260"
"01/14/2023","9.8","5.7","8.2","4.2","76.2","WSW","21.5","57.6","1009.0","3.9","7.2","6.9","25.6","06260"
"01/13/2023","11.4","8.2","10.1","8.0","87.0","SW","26.4","61.2","1002.6","28.3","6.6","6.0","12.3","06260"
"01/12/2023","11.1","8.4","9.5","6.4","81.8","SW","24.8","72.0","1007.9","12.9","6.5","5.9","18.7","06260"
"01/11/2023","11.5","5.2","8.0","6.5","89.5","SSW","21.3","54.0","1009.7","11.5","7.9","7.4","11.9","06260"
"01/10/2023","8.8","5.1","7.1","4.4","83.0","WSW","13.8","43.2","1004.4","3.7","6.4","5.6","24.2","06260"
"01/09/2023","10.1","5.0","7.7","4.6","81.5","S","15.6","36.0","995.8","0.3","4.0","4.7","42.9","06260"
"01/08/2023","11.7","7.3","10.0","6.3","78.6","S","19.7","46.8","1004.7","4.0","7.7","7.3","43.4","06260"
"01/07/2023","11.7","9.6","10.4","8.0","84.9","SSW","16.2","46.8","1015.3","1.9","7.3","7.0","31.6","06260"
"01/06/2023","12.0","9.7","10.8","8.4","85.4","SW","16.7","50.4","1017.9","0.8","8.0","7.3","20.6","06260"
"01/05/2023","12.8","10.5","11.7","8.9","82.9","WSW","25.4","64.8","1013.9","8.2","7.7","6.8","16.0","06260"
"01/04/2023","11.2","2.5","7.9","6.4","88.5","SSW","21.6","64.8","1021.0","5.8","8.0","7.5","23.2","06260"
"01/03/2023","10.2","1.1","6.8","5.2","91.4","SW","9.3","32.4","1020.5","1.5","5.9","6.6","27.7","06260"
"01/02/2023","13.0","9.9","11.8","8.9","83.3","SSW","16.1","43.2","1011.5","8.3","8.0","7.2","28.4","06260"
"01/01/2023","15.7","11.5","14.6","9.7","73.1","SW","27.6","61.2","1005.5","9.0","8.0","7.2","34.9","06260"
"01/01/2023","15.7","11.5","14.6","9.7","73.1","SW","27.6","61.2","1005.5","9.0","8.0","7.2","34.9","06260"
"12/31/2022","12.6","4.8","9.7","8.3","89.7","SSW","21.0","57.6","1001.3","17.4","8.0","7.0","22.0","06260"
"12/30/2022","10.4","5.0","8.1","5.1","82.7","SW","23.0","61.2","1004.9","2.6","5.5","5.3","28.3","06260"
"12/29/2022","11.5","8.9","10.0","7.8","86.1","SSW","26.0","57.6","1002.9","5.1","7.8","6.5","27.4","06260"
"12/28/2022","8.9","4.2","6.3","4.2","85.8","SSW","19.5","50.4","1018.4","0.9","7.0","6.8","30.6","06260"
"12/27/2022","9.8","3.9","6.1","2.6","79.4","WSW","15.9","50.4","1017.2","0.7","5.3","5.0","37.9","06260"
"12/26/2022","9.3","7.7","8.7","8.2","96.0","SSW","9.5","32.4","1009.9","8.9","8.0","7.8","7.9","06260"
"12/25/2022","11.0","6.9","9.0","7.4","90.6","SSW","12.0","36.0","1012.7","0.0","7.2","6.9","9.9","06260"
"12/24/2022","11.0","8.4","9.5","8.3","92.2","SW","14.1","50.4","1003.4","11.3","7.4","6.7","7.2","06260"
"12/23/2022","10.1","7.0","8.7","8.0","95.3","SW","10.4","36.0","1003.9","5.9","7.3","7.3","5.7","06260"
"12/22/2022","9.3","7.4","8.3","7.5","94.1","SSW","11.7","36.0","1006.3","1.2","7.8","7.8","6.3","06260"
"12/21/2022","11.2","6.5","9.4","8.4","94.4","SSW","12.8","39.6","1009.7","7.4","---","8.0","9.5","06260"
"12/20/2022","10.6","6.2","9.2","6.8","84.7","S","20.1","43.2","1012.8","3.1","8.0","7.2","36.6","06260"
"12/19/2022","6.2","-6.2","-0.5","-2.6","84.1","SSE","16.2","36.0","1020.4","4.8","8.0","7.8","14.2","06260"
"12/18/2022","-0.3","-6.4","-2.7","-4.0","92.1","SSE","11.7","28.8","1026.8","0.0","7.8","7.8","3.1","06260"
"12/17/2022","3.7","-4.6","-1.0","-2.1","91.5","SE","7.2","21.6","1019.3","0.0","5.0","6.0","9.4","06260"
"12/16/2022","3.0","-6.9","-1.4","-2.6","90.5","SSW","6.0","14.4","1009.3","0.3","4.2","5.3","7.6","06260"
"12/15/2022","0.6","-7.6","-5.1","-7.5","84.0","WSW","4.5","10.8","1004.8","0.0","0.4","2.5","17.7","06260"
"12/14/2022","-1.4","-6.8","-3.6","-5.8","84.5","E","7.8","18.0","1007.9","0.0","7.0","8.0","11.6","06260"
"12/13/2022","0.8","-7.6","-3.7","-5.2","90.0","SE","5.1","14.4","1012.4","0.0","0.4","3.0","7.7","06260"
"12/12/2022","2.0","-3.4","0.7","-1.5","86.0","SSE","7.7","18.0","1010.2","0.0","7.0","7.3","9.4","06260"
"12/11/2022","1.5","-1.5","-0.0","-0.5","96.4","S","9.8","25.2","1010.5","0.0","---","---","1.9","06260"
"12/10/2022","2.2","-1.9","-0.1","-1.2","92.6","SSW","7.2","25.2","1007.2","0.0","5.8","6.2","3.8","06260"
"12/09/2022","3.8","-1.4","1.8","0.7","93.3","SSW","6.6","32.4","1006.9","2.1","7.6","7.0","18.7","06260"
"12/08/2022","6.9","1.7","4.2","2.1","86.7","WSW","8.3","32.4","1013.1","5.0","7.2","6.2","38.8","06260"
"12/07/2022","7.5","1.0","4.4","3.0","91.3","W","6.8","21.6","1018.7","1.2","5.9","6.0","26.3","06260"
"12/06/2022","5.6","4.2","5.2","4.2","93.2","N","9.2","21.6","1020.3","0.0","8.0","7.2","18.2","06260"
"12/05/2022","4.2","0.2","1.9","-0.1","86.2","ENE","14.0","36.0","1018.4","0.0","8.0","8.0","7.8","06260"
"12/04/2022","2.5","-0.1","0.7","-2.3","80.5","ENE","14.6","32.4","1020.1","0.0","8.0","8.0","8.2","06260"
"12/03/2022","3.2","1.9","2.4","-0.8","80.1","NE","16.2","39.6","1024.6","0.0","8.0","8.0","10.6","06260"
"12/02/2022","7.0","-1.0","3.4","2.1","91.1","NNE","7.1","21.6","1027.3","0.0","4.0","6.2","4.0","06260"
"12/01/2022","8.9","-0.1","4.9","3.9","94.1","N","5.7","14.4","1026.4","0.0","5.6","5.7","4.6","06260"
"12/01/2022","8.9","-0.1","4.9","3.9","94.1","N","5.7","14.4","1026.4","0.0","5.6","5.7","4.6","06260"
"11/30/2022","9.2","5.3","7.2","6.8","97.4","W","3.9","10.8","1021.1","1.0","7.8","7.6","3.4","06260"
"11/29/2022","10.0","7.0","8.5","8.0","96.7","SW","5.3","18.0","1012.3","0.7","---","---","2.4","06260"
"11/28/2022","8.1","5.6","6.9","5.7","91.3","SSE","13.4","28.8","1013.4","11.8","8.0","8.0","16.9","06260"
"11/27/2022","10.5","2.9","7.2","5.5","88.1","S","12.6","28.8","1025.7","0.1","8.0","8.0","20.8","06260"
"11/26/2022","12.1","2.3","7.1","5.6","91.0","SSW","9.3","28.8","1020.2","0.1","2.0","3.8","18.9","06260"
"11/25/2022","11.4","7.6","9.0","6.7","85.7","S","14.1","32.4","1009.0","8.7","6.3","6.7","23.8","06260"
"11/24/2022","9.8","7.3","8.4","6.1","85.6","S","17.3","46.8","998.8","3.4","6.2","6.3","27.6","06260"
"11/23/2022","8.4","5.1","7.2","5.5","88.3","S","15.3","39.6","993.3","0.1","7.8","7.3","31.3","06260"
"11/22/2022","8.6","2.3","5.9","4.6","90.6","SE","13.1","36.0","995.2","6.9","7.0","7.0","21.3","06260"
"11/21/2022","2.8","-6.4","0.8","0.6","94.7","ESE","8.2","21.6","1006.0","9.4","---","---","4.0","06260"
"11/20/2022","3.3","-6.6","-1.5","-4.6","76.8","ENE","10.3","36.0","1013.5","0.0","1.9","5.3","30.8","06260"
"11/19/2022","10.5","1.5","6.6","5.0","90.3","ESE","12.9","36.0","1005.2","1.8","8.0","7.6","15.3","06260"
"11/18/2022","11.2","6.0","9.3","7.1","87.3","S","16.7","46.8","990.4","8.5","7.9","7.2","31.9","06260"
"11/17/2022","12.3","9.2","10.5","7.9","84.4","SE","19.8","54.0","993.3","12.4","5.5","5.7","34.3","06260"
"11/16/2022","12.7","10.4","11.4","9.2","86.9","SSE","14.3","36.0","1001.1","12.2","7.8","7.4","21.3","06260"
"11/15/2022","10.8","1.4","6.5","5.0","88.5","SE","11.3","32.4","1009.4","0.0","4.4","6.9","9.6","06260"
"11/14/2022","16.1","1.5","6.7","3.6","82.6","E","7.4","18.0","1018.8","0.0","3.0","5.2","23.1","06260"
"11/13/2022","16.2","2.4","7.3","5.3","88.2","ESE","6.0","14.4","1028.5","0.0","6.0","6.5","15.3","06260"
"11/12/2022","12.9","2.4","7.7","6.1","91.0","S","10.1","28.8","1030.1","0.0","6.8","6.8","13.8","06260"
"11/11/2022","14.7","8.9","11.6","8.9","84.1","SSW","14.9","39.6","1025.0","0.0","7.7","7.6","25.4","06260"
"11/10/2022","14.1","9.3","11.6","8.9","83.9","SSW","18.8","54.0","1011.8","0.7","5.0","5.1","28.4","06260"
"11/09/2022","15.4","10.7","13.4","9.0","75.0","S","17.6","43.2","1003.9","0.0","6.6","6.5","45.0","06260"
"11/08/2022","14.3","10.9","13.0","10.1","82.8","S","17.7","46.8","1008.2","0.3","7.9","7.7","35.9","06260"
"11/07/2022","12.6","8.2","10.6","8.2","85.0","S","21.2","46.8","1006.5","7.4","7.8","7.2","36.2","06260"
"11/06/2022","12.3","6.8","10.0","7.0","80.9","SSW","16.2","39.6","1014.5","0.0","7.0","7.7","42.9","06260"
"11/05/2022","12.5","3.4","8.0","6.5","90.5","SW","6.5","25.2","1011.2","2.0","5.2","5.7","23.0","06260"
"11/04/2022","16.2","7.3","12.0","9.2","84.2","S","14.3","39.6","1001.7","7.4","7.7","7.0","33.6","06260"
"11/03/2022","14.7","11.1","12.4","7.3","71.0","SSW","18.6","39.6","1015.6","0.0","5.7","6.2","36.5","06260"
"11/02/2022","16.7","10.2","13.8","8.7","72.3","SSW","25.1","64.8","1013.1","4.1","5.0","5.5","33.2","06260"
"11/01/2022","16.6","6.9","14.2","11.6","83.2","SSE","13.7","64.8","1012.5","0.2","7.0","7.0","22.1","06260"
"10/31/2022","20.2","6.7","13.7","11.5","87.5","SSW","7.1","28.8","1018.3","0.0","7.7","7.7","18.7","06260"
"11/01/2022","16.6","6.9","14.2","11.6","83.2","SSE","13.7","64.8","1012.5","0.2","7.0","7.0","22.1","06260"
"10/31/2022","20.2","6.7","13.7","11.5","87.5","SSW","7.1","28.8","1018.3","0.0","7.7","7.7","18.7","06260"
"10/30/2022","21.1","10.4","15.8","13.4","86.3","SSE","8.6","21.6","1016.5","0.0","8.0","8.0","18.8","06260"
"10/29/2022","20.5","9.3","15.2","12.8","86.6","SSW","9.3","32.4","1018.7","0.0","7.9","7.9","18.4","06260"
"10/28/2022","19.4","13.0","15.8","13.0","83.3","SSE","10.8","28.8","1017.8","0.0","7.8","7.8","33.3","06260"
"10/27/2022","19.4","12.0","15.3","12.7","84.3","S","11.3","36.0","1017.9","0.3","7.7","7.5","34.1","06260"
"10/26/2022","17.2","9.9","13.2","10.7","85.2","S","11.6","36.0","1014.2","0.0","7.5","7.2","33.0","06260"
"10/25/2022","16.7","12.6","14.6","11.7","83.6","SW","18.2","57.6","1008.0","0.4","7.0","6.4","31.8","06260"
"10/24/2022","18.6","13.1","16.1","12.6","78.9","SSE","15.3","39.6","1004.4","0.4","7.1","7.1","42.5","06260"
"10/23/2022","18.2","9.7","13.3","11.2","88.4","S","10.5","36.0","1012.9","0.0","7.5","7.4","20.9","06260"
"10/22/2022","19.7","12.0","14.9","13.0","88.4","SSE","9.8","25.2","1007.5","0.0","7.2","7.5","35.0","06260"
"10/21/2022","15.6","10.1","13.2","12.2","93.0","SE","12.5","28.8","1008.9","5.6","7.2","7.0","10.8","06260"
"10/20/2022","14.6","2.0","10.0","7.0","80.8","E","15.2","36.0","1021.2","0.0","7.2","7.2","35.8","06260"
"10/19/2022","18.2","1.7","9.4","6.7","86.3","NNW","5.3","21.6","1028.7","0.1","3.0","6.6","14.7","06260"
"10/18/2022","17.8","8.3","14.5","13.6","95.3","SSW","7.7","32.4","1022.6","8.1","8.0","7.7","12.2","06260"
"10/17/2022","17.8","12.7","14.7","11.9","83.5","S","10.7","39.6","1015.2","1.4","7.3","7.3","29.6","06260"
"10/16/2022","16.4","12.4","14.1","11.4","84.3","SSW","13.8","32.4","1007.0","3.1","8.0","7.9","32.6","06260"
"10/15/2022","16.1","9.1","12.8","12.0","95.0","SSW","8.0","21.6","1008.2","2.7","7.3","7.0","8.8","06260"
"10/14/2022","14.9","6.3","11.6","10.4","92.6","S","7.8","21.6","1015.1","0.4","7.5","7.9","7.0","06260"
"10/13/2022","15.5","2.9","10.7","7.8","81.3","S","8.0","21.6","1020.5","0.0","7.3","7.3","20.4","06260"
"10/12/2022","16.7","2.4","8.5","5.6","83.7","SSW","4.2","18.0","1025.9","0.0","6.1","6.1","17.2","06260"
"10/11/2022","15.7","1.8","8.4","6.6","89.8","WSW","6.6","36.0","1020.2","0.4","5.4","6.3","15.9","06260"
"10/10/2022","16.5","3.6","10.3","6.2","76.2","SSE","10.2","28.8","1017.7","0.0","6.0","7.2","35.9","06260"
"10/09/2022","16.1","3.3","9.6","6.2","81.8","WSW","8.3","36.0","1023.4","0.1","3.8","5.4","23.4","06260"
"10/08/2022","17.1","10.2","13.9","9.9","77.2","SSW","13.5","36.0","1018.3","0.1","6.9","7.1","35.5","06260"
"10/07/2022","17.4","6.5","11.8","7.2","75.4","SSW","12.0","39.6","1027.5","0.0","1.8","3.1","31.8","06260"
"10/06/2022","18.3","9.8","14.9","10.6","76.1","SW","16.7","50.4","1017.0","1.7","5.5","6.6","40.1","06260"
"10/05/2022","18.4","9.8","15.3","11.2","76.0","SSW","13.7","36.0","1017.7","0.0","7.8","7.8","35.7","06260"
"10/04/2022","17.4","5.2","12.1","9.9","86.4","SSW","6.2","25.2","1024.8","0.0","8.0","7.9","24.1","06260"
"10/03/2022","18.3","4.4","11.5","8.3","83.4","WNW","7.8","32.4","1022.0","0.0","2.8","5.4","18.8","06260"
"10/02/2022","18.0","11.9","14.4","11.3","82.7","WSW","13.2","46.8","1009.3","4.1","4.0","3.9","24.2","06260"
"10/01/2022","17.2","3.1","12.9","9.0","76.3","SSW","17.4","46.8","1005.2","15.1","6.8","6.5","30.7","06260"
"10/01/2022","17.2","3.1","12.9","9.0","76.3","SSW","17.4","46.8","1005.2","15.1","6.8","6.5","30.7","06260"
"09/30/2022","15.8","2.7","7.9","5.5","86.8","ESE","3.8","14.4","1005.5","0.0","3.5","5.2","18.6","06260"
"09/29/2022","14.9","2.5","8.5","6.1","86.3","SW","5.1","28.8","998.3","0.1","4.1","5.4","26.0","06260"
"09/28/2022","11.2","7.0","8.8","7.4","91.4","SW","7.7","32.4","996.6","8.9","7.3","6.5","35.6","06260"
"09/27/2022","13.5","8.1","10.9","9.4","91.1","SW","11.3","39.6","997.0","17.6","7.5","6.5","28.3","06260"
"09/26/2022","17.4","5.3","12.4","8.8","78.1","WSW","10.4","32.4","1011.3","0.4","6.4","6.3","42.0","06260"
"09/25/2022","14.6","4.7","11.2","9.8","92.4","N","7.5","25.2","1014.6","3.7","4.5","6.4","16.4","06260"
"09/24/2022","18.0","9.8","14.5","11.4","81.9","SSW","8.7","25.2","1013.6","4.7","8.0","7.8","16.9","06260"
"09/23/2022","19.0","4.1","11.6","7.4","77.9","SSE","6.6","21.6","1019.7","0.0","7.1","6.8","28.0","06260"
"09/22/2022","18.0","3.3","9.9","6.3","81.0","ESE","3.3","18.0","1025.7","0.0","3.0","5.5","28.6","06260"
"09/21/2022","16.6","4.5","11.0","7.9","83.0","NNW","4.5","28.8","1025.3","0.0","6.5","7.0","29.0","06260"
"09/20/2022","16.6","9.5","12.6","9.5","82.0","WNW","8.4","36.0","1021.7","1.8","7.3","7.0","39.2","06260"
"09/19/2022","13.3","7.9","10.8","8.8","87.1","WNW","8.9","28.8","1016.3","10.9","6.2","5.9","31.0","06260"
"09/18/2022","16.9","10.4","12.4","8.8","79.8","WNW","11.0","43.2","1015.3","9.3","6.6","5.9","31.5","06260"
"09/17/2022","16.2","9.9","12.4","8.4","76.8","WNW","9.8","43.2","1012.3","5.0","6.0","5.7","36.6","06260"
